time_s,w_center_04_modes_mm,theta_span_04_modes_K,theta_layer_01_04_modes_K,theta_layer_02_04_modes_K,theta_layer_03_04_modes_K,theta_layer_04_04_modes_K,theta_layer_05_04_modes_K,theta_layer_06_04_modes_K,theta_layer_07_04_modes_K,theta_layer_08_04_modes_K,theta_layer_09_04_modes_K,theta_layer_10_04_modes_K,w_center_06_modes_mm,theta_span_06_modes_K,theta_layer_01_06_modes_K,theta_layer_02_06_modes_K,theta_layer_03_06_modes_K,theta_layer_04_06_modes_K,theta_layer_05_06_modes_K,theta_layer_06_06_modes_K,theta_layer_07_06_modes_K,theta_layer_08_06_modes_K,theta_layer_09_06_modes_K,theta_layer_10_06_modes_K,w_center_08_modes_mm,theta_span_08_modes_K,theta_layer_01_08_modes_K,theta_layer_02_08_modes_K,theta_layer_03_08_modes_K,theta_layer_04_08_modes_K,theta_layer_05_08_modes_K,theta_layer_06_08_modes_K,theta_layer_07_08_modes_K,theta_layer_08_08_modes_K,theta_layer_09_08_modes_K,theta_layer_10_08_modes_K,w_center_12_modes_mm,theta_span_12_modes_K,theta_layer_01_12_modes_K,theta_layer_02_12_modes_K,theta_layer_03_12_modes_K,theta_layer_04_12_modes_K,theta_layer_05_12_modes_K,theta_layer_06_12_modes_K,theta_layer_07_12_modes_K,theta_layer_08_12_modes_K,theta_layer_09_12_modes_K,theta_layer_10_12_modes_K,w_center_16_modes_mm,theta_span_16_modes_K,theta_layer_01_16_modes_K,theta_layer_02_16_modes_K,theta_layer_03_16_modes_K,theta_layer_04_16_modes_K,theta_layer_05_16_modes_K,theta_layer_06_16_modes_K,theta_layer_07_16_modes_K,theta_layer_08_16_modes_K,theta_layer_09_16_modes_K,theta_layer_10_16_modes_K
0.0315,-3.54922333997337,3.96371873822268,1.98185936911133,1.54144617597548,1.10103298283962,0.660619789703771,0.220206596567919,-0.220206596567935,-0.660619789703788,-1.10103298283964,-1.54144617597549,-1.98185936911135,-3.54869857981905,3.96485290388515,1.98242645194257,1.54188724039977,1.10134802885698,0.660808817314184,0.220269605771389,-0.220269605771406,-0.6608088173142,-1.101348028857,-1.54188724039979,-1.98242645194258,-3.54929727760028,3.97749641684707,1.98874820842352,1.54680416210718,1.10486011579084,0.662916069474503,0.220972023158162,-0.220972023158179,-0.66291606947452,-1.10486011579086,-1.5468041621072,-1.98874820842354,-3.5492779280125,3.97752152750335,1.98876076375167,1.5468139273624,1.10486709097314,0.662920254583883,0.220973418194622,-0.220973418194639,-0.662920254583899,-1.10486709097316,-1.54681392736242,-1.98876076375168,-3.5483414779134,3.97318662976737,1.98659331488368,1.54512813379841,1.10366295271315,0.662197771627885,0.220732590542623,-0.22073259054264,-0.662197771627902,-1.10366295271317,-1.54512813379843,-1.98659331488369
0.0316,-3.49366329618748,3.90820631811215,1.95410315905607,1.51985801259916,1.08561286614226,0.65136771968535,0.217122573228445,-0.217122573228461,-0.651367719685367,-1.08561286614227,-1.51985801259918,-1.95410315905608,-3.49306404028782,3.90950149164779,1.95475074582389,1.52036169119635,1.08597263656882,0.651583581941291,0.217194527313758,-0.217194527313774,-0.651583581941306,-1.08597263656884,-1.52036169119637,-1.9547507458239,-3.49362337944979,3.9213138152711,1.96065690763554,1.52495537260542,1.0892538375753,0.653552302545174,0.217850767515053,-0.21785076751507,-0.653552302545191,-1.08925383757531,-1.52495537260543,-1.96065690763556,-3.49360340936906,3.92133973116341,1.9606698655817,1.52496545100799,1.08926103643427,0.653556621860561,0.217852207286847,-0.217852207286865,-0.653556621860577,-1.08926103643429,-1.524965451008,-1.96066986558171,-3.49268901921883,3.91703001294083,1.95851500647041,1.52328944947698,1.08806389248355,0.65283833549013,0.217612778496704,-0.217612778496721,-0.652838335490148,-1.08806389248357,-1.523289449477,-1.95851500647042
0.0317,-3.43816754260589,3.84905542738376,1.92452771369187,1.49685488842701,1.06918206316215,0.641509237897283,0.213836412632422,-0.213836412632439,-0.6415092378973,-1.06918206316216,-1.49685488842703,-1.92452771369189,-3.43747501025129,3.85055219959535,1.92527609979767,1.4974369665093,1.06959783322092,0.641758699932549,0.213919566644178,-0.213919566644194,-0.641758699932566,-1.06959783322094,-1.49743696650931,-1.92527609979768,-3.43804928550013,3.86267994882027,1.93133997441013,1.5021533134301,1.07296665245007,0.643779991470035,0.214593330490006,-0.214593330490023,-0.643779991470051,-1.07296665245008,-1.50215331343011,-1.93133997441014,-3.43802750114703,3.8627082191591,1.93135410957954,1.50216430745075,1.07297450532196,0.643784703193174,0.214594901064386,-0.214594901064402,-0.643784703193191,-1.07297450532198,-1.50216430745077,-1.93135410957956,-3.43714351501313,3.85859718172482,1.9292985908624,1.50056557067075,1.07183255047911,0.643099530287462,0.214366510095815,-0.214366510095831,-0.643099530287477,-1.07183255047912,-1.50056557067076,-1.92929859086242
0.0318,-3.38284549574891,3.78606450760826,1.89303225380412,1.47235841962543,1.05168458544673,0.631010751268034,0.21033691708934,-0.210336917089356,-0.63101075126805,-1.05168458544675,-1.47235841962544,-1.89303225380414,-3.38206386892651,3.78775383995475,1.89387691997737,1.47301538220462,1.05215384443187,0.631292306659117,0.210430768886367,-0.210430768886383,-0.631292306659133,-1.05215384443188,-1.47301538220463,-1.89387691997738,-3.38270207530131,3.80123170946606,1.90061585473302,1.47825677590346,1.05589769707389,0.633538618244332,0.211179539414773,-0.211179539414788,-0.633538618244348,-1.05589769707391,-1.47825677590347,-1.90061585473304,-3.38267865531531,3.80126210242455,1.90063105121227,1.47826859538732,1.05590613956237,0.633543683737416,0.211181227912467,-0.211181227912483,-0.633543683737431,-1.05590613956238,-1.47826859538733,-1.90063105121228,-3.38179699304734,3.79728198669532,1.89864099334765,1.47672077260372,1.0548005518598,0.632880331115877,0.210960110371954,-0.21096011037197,-0.632880331115893,-1.05480055185982,-1.47672077260374,-1.89864099334767
0.0319,-3.32774266717799,3.71916249804307,1.85958124902153,1.44634097146119,1.03310069390085,0.619860416340503,0.206620138780162,-0.206620138780178,-0.619860416340521,-1.03310069390086,-1.4463409714612,-1.85958124902154,-3.32689788453225,3.72098832925597,1.86049416462798,1.44705101693287,1.03360786923776,0.620164721542655,0.206721573847547,-0.206721573847562,-0.62016472154267,-1.03360786923778,-1.44705101693288,-1.86049416462799,-3.32762801596689,3.7364075049187,1.86820375245934,1.45304736302392,1.03789097358852,0.622734584153107,0.207578194717698,-0.207578194717713,-0.622734584153123,-1.03789097358854,-1.45304736302394,-1.86820375245936,-3.32760435838727,3.736438206211,1.86821910310549,1.45305930241538,1.03789950172527,0.622739701035157,0.207579900345047,-0.207579900345063,-0.622739701035172,-1.03789950172528,-1.4530593024154,-1.8682191031055,-3.32669273836078,3.732363155865,1.86618157793249,1.45147456061415,1.03676754329582,0.622060525977489,0.207353508659158,-0.207353508659174,-0.622060525977506,-1.03676754329584,-1.45147456061417,-1.86618157793251
0.032,-3.27283969055883,3.64841981423624,1.82420990711811,1.41882992775853,1.01344994839895,0.608069969039365,0.202689989679784,-0.202689989679799,-0.608069969039381,-1.01344994839896,-1.41882992775855,-1.82420990711813,-3.27197292990295,3.650293146587,1.82514657329349,1.41955844589493,1.01397031849638,0.608382191097824,0.20279406369927,-0.202794063699285,-0.60838219109784,-1.0139703184964,-1.41955844589495,-1.82514657329351,-3.27279317295361,3.66761533144887,1.83380766572443,1.426294851119,1.01878203651357,0.611269221908139,0.203756407302708,-0.203756407302723,-0.611269221908155,-1.01878203651359,-1.42629485111902,-1.83380766572444,-3.27277083339415,3.66764432229899,1.83382216114948,1.42630612533848,1.01879008952749,0.61127405371649,0.203758017905491,-0.203758017905507,-0.611274053716506,-1.0187900895275,-1.4263061253385,-1.8338221611495,-3.27183160964053,3.66336423880039,1.83168211940019,1.42464164842236,1.01760117744455,0.610560706466723,0.203520235488903,-0.203520235488918,-0.610560706466739,-1.01760117744456,-1.42464164842238,-1.8316821194002
0.0321,-3.21805469257884,3.57405126380927,1.78702563190463,1.38990882481471,0.992792017724791,0.595675210634871,0.198558403544952,-0.198558403544967,-0.595675210634886,-0.992792017724805,-1.38990882481472,-1.78702563190464,-3.21721217833852,3.57587219231089,1.78793609615544,1.39061696367645,0.99329783119746,0.595978698718472,0.198659566239486,-0.198659566239501,-0.595978698718488,-0.993297831197477,-1.39061696367646,-1.78793609615546,-3.21809176868631,3.59444769452912,1.79722384726455,1.39784077009465,0.998457692924747,0.599074615754845,0.199691538584943,-0.199691538584958,-0.59907461575486,-0.998457692924762,-1.39784077009466,-1.79722384726457,-3.21807129592392,3.5944742627695,1.79723713138474,1.39785110218813,0.99846507299152,0.599079043794908,0.199693014598298,-0.199693014598313,-0.599079043794924,-0.998465072991535,-1.39785110218815,-1.79723713138475,-3.21714012289348,3.59012727597611,1.79506363798805,1.39616060732403,0.997257576660024,0.59835454599601,0.199451515331999,-0.199451515332014,-0.598354545996025,-0.99725757666004,-1.39616060732405,-1.79506363798806
0.0322,-3.16324896255984,3.49641059709138,1.74820529854568,1.3597152322022,0.971225165858711,0.582735099515223,0.194245033171736,-0.194245033171751,-0.582735099515239,-0.971225165858725,-1.35971523220221,-1.7482052985457,-3.16247062029225,3.4980928305199,1.74904641525994,1.36036943409107,0.971692452922189,0.583015471753309,0.194338490584432,-0.194338490584447,-0.583015471753324,-0.971692452922203,-1.36036943409108,-1.74904641525996,-3.16335999801002,3.51687502590319,1.75843751295159,1.36767362118456,0.976909729417544,0.586145837650524,0.195381945883503,-0.195381945883517,-0.586145837650539,-0.976909729417558,-1.36767362118458,-1.7584375129516,-3.16334053835602,3.51690027939635,1.75845013969817,1.36768344198746,0.976916744276757,0.586150046566051,0.195383348855345,-0.19538334885536,-0.586150046566065,-0.976916744276772,-1.36768344198748,-1.75845013969818,-3.16244482201002,3.51270469503342,1.7563523475167,1.36605182584632,0.97575130417594,0.585450782505561,0.195150260835182,-0.195150260835197,-0.585450782505576,-0.975751304175957,-1.36605182584633,-1.75635234751671
0.0323,-3.10823569380158,3.41597689749537,1.70798844874768,1.32843546013708,0.948882471526485,0.569329482915889,0.189776494305291,-0.189776494305306,-0.569329482915903,-0.948882471526501,-1.3284354601371,-1.70798844874769,-3.10754543577902,3.41746875418645,1.70873437709322,1.32901562662806,0.949296876162896,0.569578125697735,0.189859375232574,-0.189859375232588,-0.569578125697748,-0.94929687616291,-1.32901562662807,-1.70873437709323,-3.10839234948711,3.43535417949029,1.71767708974514,1.33597106980177,0.954265049858406,0.57255902991504,0.190853009971675,-0.19085300997169,-0.572559029915054,-0.95426504985842,-1.33597106980179,-1.71767708974515,-3.10837230454924,3.43538019252739,1.71769009626369,1.33598118598287,0.954272275702048,0.572563365421225,0.190854455140404,-0.190854455140418,-0.572563365421239,-0.954272275702061,-1.33598118598288,-1.71769009626371,-3.10749800205234,3.43137060183301,1.7156853009165,1.33442190071283,0.953158500509161,0.571895100305495,0.190631700101827,-0.190631700101841,-0.571895100305509,-0.953158500509176,-1.33442190071284,-1.71568530091651
0.0324,-3.05279139699335,3.33333351551097,1.66666675775548,1.29629636714315,0.92592597653082,0.555555585918489,0.185185195306158,-0.185185195306173,-0.555555585918503,-0.925925976530834,-1.29629636714316,-1.66666675775549,-3.05219140171187,3.33463028707471,1.66731514353735,1.29680066719571,0.926286190854079,0.555771714512444,0.18525723817081,-0.185257238170824,-0.555771714512458,-0.926286190854094,-1.29680066719572,-1.66731514353736,-3.05295773014418,3.35081388382542,1.6754069419127,1.30309428815432,0.930781634395941,0.558468980637562,0.186156326879183,-0.186156326879197,-0.558468980637576,-0.930781634395957,-1.30309428815434,-1.67540694191271,-3.05293596156534,3.35084213369344,1.67542106684671,1.30310527421411,0.930789481581504,0.558473688948899,0.186157896316295,-0.186157896316309,-0.558473688948913,-0.930789481581517,-1.30310527421412,-1.67542106684673,-3.05204296828306,3.34682864667235,1.67341432333617,1.30154447370591,0.929674624075647,0.557804774445384,0.185934924815123,-0.185934924815137,-0.557804774445399,-0.92967462407566,-1.30154447370592,-1.67341432333618
0.0325,-2.99666943260351,3.24914070977458,1.62457035488728,1.26355472046788,0.902539086048488,0.541523451629089,0.180507817209692,-0.180507817209706,-0.541523451629104,-0.902539086048502,-1.2635547204679,-1.6245703548873,-2.99613978541818,3.25028543779152,1.62514271889575,1.26399989247447,0.90285706605319,0.541714239631913,0.180571413210633,-0.180571413210647,-0.541714239631926,-0.902857066053205,-1.26399989247448,-1.62514271889576,-2.99681366230998,3.26451660998422,1.6322583049921,1.26953423721608,0.906810169440054,0.544086101664029,0.181362033888005,-0.181362033888019,-0.544086101664044,-0.906810169440067,-1.26953423721609,-1.63225830499212,-2.99679033565323,3.264546881826,1.63227344091299,1.269546009599,0.906818578284994,0.544091146970993,0.181363715656993,-0.181363715657007,-0.544091146971007,-0.906818578285006,-1.26954600959901,-1.63227344091301,-2.9958595888817,3.26034524303208,1.63017262151603,1.26791203895691,0.905651456397792,0.543390873838672,0.181130291279553,-0.181130291279567,-0.543390873838686,-0.905651456397806,-1.26791203895692,-1.63017262151604
0.0326,-2.93961498416964,3.16410355003369,1.58205177501684,1.23048471390198,0.878917652787129,0.527350591672274,0.17578353055742,-0.175783530557434,-0.527350591672288,-0.878917652787141,-1.230484713902,-1.58205177501685,-2.93911872416556,3.16517611823774,1.58258805911886,1.23090182375912,0.879215588399367,0.527529353039618,0.175843117679868,-0.175843117679882,-0.527529353039631,-0.879215588399381,-1.23090182375913,-1.58258805911888,-2.93971811186685,3.177834201177,1.5889171005885,1.23582441156883,0.882731722549162,0.529639033529495,0.176546344509827,-0.17654634450984,-0.529639033529508,-0.882731722549176,-1.23582441156884,-1.58891710058851,-2.9396945543418,3.17786477262488,1.58893238631244,1.23583630046523,0.882740214618017,0.529644128770807,0.176548042923598,-0.176548042923612,-0.529644128770822,-0.882740214618033,-1.23583630046524,-1.58893238631245,-2.938751390895,3.17351830940532,1.58675915470265,1.23414600921317,0.881532863723693,0.528919718234212,0.176306572744733,-0.176306572744746,-0.528919718234225,-0.881532863723706,-1.23414600921318,-1.58675915470266
0.0327,-2.88138070546877,3.07893693531617,1.53946846765808,1.19736436373406,0.855260259810038,0.51315615588602,0.171052051962003,-0.171052051962016,-0.513156155886033,-0.85526025981005,-1.19736436373407,-1.53946846765809,-2.88087300110182,3.08003423825533,1.54001711912766,1.19779109265484,0.855565066182028,0.513339039709215,0.1711130132364,-0.171113013236414,-0.513339039709229,-0.855565066182042,-1.19779109265486,-1.54001711912767,-2.88143964260995,3.09200077542556,1.54600038771277,1.20244474599882,0.85888910428487,0.515333462570919,0.171777820856969,-0.171777820856982,-0.515333462570933,-0.858889104284883,-1.20244474599883,-1.54600038771278,-2.88141733498592,3.0920297248319,1.54601486241594,1.20245600410129,0.858897145786636,0.515338287471979,0.171779429157322,-0.171779429157335,-0.515338287471992,-0.858897145786649,-1.2024560041013,-1.54601486241596,-2.88050251089151,3.08775585909177,1.54387792954588,1.20079394520235,0.85770996085882,0.514625976515288,0.171541992171759,-0.171541992171771,-0.514625976515301,-0.857709960858832,-1.20079394520236,-1.54387792954589
0.0328,-2.82174222722302,2.99432976733802,1.497164883669,1.164461576187,0.831758268704999,0.499054961222996,0.166351653740995,-0.166351653741007,-0.49905496122301,-0.831758268705013,-1.16446157618701,-1.49716488366902,-2.8211814036763,2.99554187691639,1.49777093845819,1.16493295213415,0.832094965810102,0.499256979486058,0.166418993162016,-0.166418993162028,-0.499256979486071,-0.832094965810114,-1.16493295213416,-1.4977709384582,-2.82176718558245,3.00791262782835,1.50395631391417,1.16974379971102,0.835531285507868,0.501318771304717,0.167106257101568,-0.167106257101581,-0.501318771304731,-0.83553128550788,-1.16974379971103,-1.50395631391418,-2.821746653749,3.00793927272738,1.50396963636368,1.16975416161619,0.835538686868708,0.501323212121223,0.167107737373736,-0.167107737373749,-0.501323212121236,-0.835538686868721,-1.16975416161621,-1.50396963636369,-2.82086826867154,3.00386684906691,1.50193342453345,1.16817044130379,0.834407458074133,0.500644474844477,0.166881491614822,-0.166881491614834,-0.50064447484449,-0.834407458074147,-1.1681704413038,-1.50193342453346
0.0329,-2.76051270647808,2.91091038217659,1.45545519108829,1.13202070417978,0.808586217271271,0.485151730362758,0.161717243454249,-0.161717243454262,-0.485151730362772,-0.808586217271284,-1.13202070417979,-1.4554551910883,-2.75987041297279,2.91229857301564,1.45614928650781,1.13256055617274,0.808971825837672,0.4853830955026,0.16179436516753,-0.161794365167542,-0.485383095502612,-0.808971825837684,-1.13256055617275,-1.45614928650783,-2.7605205927719,2.92602930156555,1.46301465078277,1.13790028394216,0.812785917101536,0.48767155026092,0.162557183420303,-0.162557183420315,-0.487671550260932,-0.81278591710155,-1.13790028394217,-1.46301465078278,-2.7605010284682,2.92605469086642,1.4630273454332,1.13791015755915,0.812792969685109,0.487675781811063,0.162558593937017,-0.16255859393703,-0.487675781811074,-0.812792969685122,-1.13791015755917,-1.46302734543321,-2.75962418437127,2.92206960068642,1.4610348003432,1.13636040026693,0.811686000190663,0.487011600114396,0.162337200038128,-0.16233720003814,-0.487011600114409,-0.811686000190675,-1.13636040026694,-1.46103480034321
0.033,-2.69755564467375,2.82921527823814,1.41460763911906,1.10025038598149,0.785893132843924,0.47153587970635,0.157178626568779,-0.157178626568792,-0.471535879706362,-0.785893132843935,-1.1002503859815,-1.41460763911908,-2.69682368195595,2.8307972714095,1.41539863570474,1.10086560554813,0.786332575391522,0.47179954523491,0.1572665150783,-0.157266515078311,-0.471799545234923,-0.786332575391535,-1.10086560554814,-1.41539863570476,-2.69756240028976,2.84639778826703,1.42319889413351,1.10693247321495,0.790666052296394,0.474399631377833,0.158133210459274,-0.158133210459286,-0.474399631377846,-0.790666052296406,-1.10693247321497,-1.42319889413352,-2.69754228395472,2.84642389395882,1.42321194697941,1.10694262542843,0.790673303877444,0.474403982326464,0.158134660775484,-0.158134660775496,-0.474403982326476,-0.790673303877457,-1.10694262542844,-1.42321194697942,-2.69662958229647,2.84230783095712,1.42115391547856,1.1053419342611,0.78952995304364,0.473717971826181,0.157905990608723,-0.157905990608735,-0.473717971826192,-0.789529953043652,-1.10534193426111,-1.42115391547857
0.0331,-2.63279528665363,2.74966298927458,1.37483149463728,1.06931338471788,0.763795274798489,0.458277164879092,0.152759054959693,-0.152759054959704,-0.458277164879103,-0.763795274798501,-1.0693133847179,-1.3748314946373,-2.63198745149521,2.75140896577465,1.37570448288732,1.06999237557902,0.76428026827073,0.458568160962436,0.152856053654141,-0.152856053654153,-0.458568160962448,-0.764280268270742,-1.06999237557904,-1.37570448288733,-2.63281016563149,2.76878333590278,1.38439166795138,1.0767490750733,0.76910648219521,0.461463889317123,0.153821296439037,-0.153821296439049,-0.461463889317136,-0.769106482195221,-1.07674907507331,-1.3843916679514,-2.63278841177334,2.76881156666723,1.38440578333361,1.07676005370392,0.769114324074226,0.461468594444531,0.15382286481484,-0.153822864814852,-0.461468594444543,-0.769114324074236,-1.07676005370393,-1.38440578333362,-2.63184417072073,2.76450495829998,1.38225247914998,1.07508526156109,0.76791804397221,0.460750826383322,0.153583608794437,-0.153583608794449,-0.460750826383335,-0.767918043972221,-1.07508526156111,-1.38225247915
0.0332,-2.56622403783936,2.67253464910651,1.33626732455325,1.03931903020808,0.742370735862915,0.445422441517747,0.148474147172578,-0.14847414717259,-0.445422441517758,-0.742370735862927,-1.03931903020809,-1.33626732455326,-2.56537257320368,2.67437492212392,1.33718746106196,1.04003469193707,0.742881922812193,0.445729153687314,0.148576384562434,-0.148576384562446,-0.445729153687325,-0.742881922812205,-1.04003469193709,-1.33718746106197,-2.56624778058787,2.69285786335604,1.34642893167802,1.04722250241623,0.74801607315445,0.448809643892668,0.149603214630886,-0.149603214630897,-0.448809643892679,-0.748016073154462,-1.04722250241624,-1.34642893167803,-2.56622454254471,2.69288802020078,1.34644401010039,1.04723423007808,0.748024450055766,0.448814670033457,0.149604890011149,-0.149604890011161,-0.448814670033469,-0.748024450055778,-1.04723423007809,-1.3464440101004,-2.56529036120041,2.68856036664619,1.34428018332309,1.04555125369573,0.74682232406838,0.448093394441026,0.149364464813672,-0.149364464813683,-0.448093394441037,-0.746822324068391,-1.04555125369575,-1.3442801833231
0.0333,-2.49790649365091,2.59796239826668,1.29898119913333,1.01031871043703,0.721656221740738,0.432993733044441,0.144331244348143,-0.144331244348154,-0.432993733044453,-0.72165622174075,-1.01031871043705,-1.29898119913334,-2.49705405576047,2.59980477478245,1.29990238739122,1.01103519019317,0.722167992995119,0.43330079579707,0.14443359859902,-0.144433598599031,-0.433300795797081,-0.722167992995132,-1.01103519019318,-1.29990238739123,-2.49793366832541,2.61838074619048,1.30919037309523,1.01825917907407,0.727327985052904,0.43639679103174,0.145465597010576,-0.145465597010588,-0.436396791031752,-0.727327985052916,-1.01825917907408,-1.30919037309524,-2.49791020605233,2.61841119402645,1.30920559701322,1.01827101989916,0.727336442785116,0.436401865671068,0.145467288557019,-0.14546728855703,-0.43640186567108,-0.727336442785127,-1.01827101989918,-1.30920559701323,-2.49701638529322,2.61425595310873,1.30712797655436,1.01665509287561,0.726182209196863,0.435709325518116,0.145236441839368,-0.14523644183938,-0.435709325518127,-0.726182209196875,-1.01665509287562,-1.30712797655437
0.0334,-2.42797985523236,2.52592631632213,1.26296315816106,0.98230467856971,0.701646198978364,0.420987719387016,0.140329239795668,-0.140329239795679,-0.420987719387025,-0.701646198978375,-0.982304678569721,-1.26296315816107,-2.4271689979454,2.52767882455751,1.26383941227875,0.982986209550135,0.702133006821526,0.421279804092913,0.1404266013643,-0.140426601364312,-0.421279804092923,-0.702133006821535,-0.982986209550146,-1.26383941227876,-2.42800395283657,2.54531169930677,1.27265584965338,0.989843438619293,0.707031027585207,0.424218616551123,0.141406205517037,-0.141406205517048,-0.424218616551133,-0.70703102758522,-0.989843438619305,-1.27265584965339,-2.42798167584759,2.54534060895692,1.27267030447845,0.989854681261019,0.707039058043581,0.424223434826146,0.141407811608712,-0.141407811608723,-0.424223434826157,-0.707039058043592,-0.989854681261029,-1.27267030447846,-2.42711135761711,2.54134305451932,1.27067152725966,0.988300076757508,0.705928626255361,0.423557175753215,0.141185725251068,-0.141185725251079,-0.423557175753226,-0.705928626255372,-0.988300076757519,-1.27067152725967
0.0335,-2.35665069852313,2.45626005582718,1.22813002791358,0.955212243932786,0.68229445995199,0.409376675971191,0.136458891990394,-0.136458891990404,-0.409376675971202,-0.682294459952,-0.955212243932797,-1.2281300279136,-2.35591346665999,2.45785343721784,1.22892671860891,0.955831892251374,0.682737065893838,0.409642239536301,0.136547413178764,-0.136547413178774,-0.409642239536311,-0.682737065893851,-0.955831892251387,-1.22892671860892,-2.35666950705578,2.47381976754921,1.2369098837746,0.962041020713576,0.687172157652554,0.41230329459153,0.137434431530506,-0.137434431530517,-0.41230329459154,-0.687172157652564,-0.962041020713587,-1.23690988377461,-2.35664891927467,2.47384648505353,1.23692324252676,0.962051410854143,0.687179579181529,0.412307747508916,0.137435915836302,-0.137435915836312,-0.412307747508926,-0.687179579181538,-0.962051410854152,-1.23692324252677,-2.35575744937864,2.46980313593725,1.23490156796862,0.96047899730892,0.686056426649228,0.411633855989535,0.137211285329841,-0.137211285329852,-0.411633855989545,-0.68605642664924,-0.960478997308932,-1.23490156796863
0.0336,-2.2841882588056,2.38866483588875,1.19433241794437,0.928925213956729,0.66351800996909,0.398110805981453,0.132703601993814,-0.132703601993824,-0.398110805981463,-0.6635180099691,-0.928925213956738,-1.19433241794438,-2.28353843473853,2.39006930255309,1.19503465127654,0.9294713954373,0.663908139598073,0.398344883758842,0.13278162791961,-0.132781627919621,-0.398344883758852,-0.663908139598083,-0.929471395437312,-1.19503465127655,-2.28420698626042,2.40418801168762,1.20209400584381,0.934962004545183,0.667830003246557,0.400698001947932,0.133566000649307,-0.133566000649318,-0.400698001947942,-0.667830003246567,-0.934962004545191,-1.20209400584382,-2.28418732245772,2.40421353011191,1.20210676505595,0.934971928376847,0.667837091697747,0.400702255018647,0.133567418339545,-0.133567418339556,-0.400702255018656,-0.667837091697756,-0.934971928376858,-1.20210676505596,-2.28325453495009,2.39997753644348,1.19998876822173,0.933324597505788,0.666660426789848,0.399996256073907,0.133332085357965,-0.133332085357976,-0.399996256073917,-0.666660426789857,-0.933324597505798,-1.19998876822175
0.0337,-2.21091457904353,2.32273095694868,1.16136547847434,0.903284261035593,0.645203043596849,0.387121826158108,0.129040608719366,-0.129040608719376,-0.387121826158118,-0.64520304359686,-0.903284261035602,-1.16136547847435,-2.21034445764541,2.32396316200057,1.16198158100028,0.903763451889107,0.645545322777933,0.387327193666758,0.129109064555582,-0.129109064555592,-0.387327193666768,-0.645545322777943,-0.903763451889118,-1.16198158100029,-2.21094514900748,2.33664877611268,1.16832438805633,0.908696746266035,0.649069104475739,0.38944146268544,0.129813820895144,-0.129813820895153,-0.389441462685451,-0.649069104475749,-0.908696746266045,-1.16832438805635,-2.21092496457641,2.33667497017514,1.16833748508756,0.908706932845882,0.6490763806042,0.389445828362519,0.129815276120836,-0.129815276120846,-0.389445828362529,-0.64907638060421,-0.908706932845893,-1.16833748508758,-2.20997904305906,2.332331347462,1.16616567373099,0.907017746235215,0.647869818739439,0.388721891243661,0.129573963747884,-0.129573963747894,-0.388721891243671,-0.647869818739448,-0.907017746235226,-1.166165673731
0.0338,-2.13719203710574,2.25796555394625,1.12898277697312,0.878097715423539,0.627212653873954,0.376327592324371,0.125442530774787,-0.125442530774797,-0.376327592324381,-0.627212653873963,-0.878097715423548,-1.12898277697313,-2.1366744816795,2.25908414800879,1.12954207400439,0.878532724225634,0.627523374446881,0.376514024668126,0.125504674889372,-0.125504674889382,-0.376514024668135,-0.62752337444689,-0.878532724225644,-1.1295420740044,-2.13724857596497,2.27120807558493,1.13560403779246,0.883247584949689,0.630891132106918,0.37853467926415,0.12617822642138,-0.12617822642139,-0.37853467926416,-0.630891132106928,-0.883247584949699,-1.13560403779247,-2.13722683583922,2.27123628852834,1.13561814426417,0.883258556649906,0.630898969035646,0.378539381421385,0.126179793807125,-0.126179793807135,-0.378539381421394,-0.630898969035656,-0.883258556649914,-1.13561814426418,-2.1363114840843,2.26699791566572,1.13349895783286,0.881610300536664,0.629721643240474,0.377832985944282,0.125944328648091,-0.1259443286481,-0.377832985944292,-0.629721643240482,-0.881610300536674,-1.13349895783287
0.0339,-2.06340890498999,2.19382493954905,1.09691246977452,0.853154143157958,0.609395816541397,0.365637489924837,0.121879163308276,-0.121879163308285,-0.365637489924845,-0.609395816541406,-0.853154143157968,-1.09691246977453,-2.06290413921346,2.19491589130411,1.09745794565205,0.853578402173813,0.609698858695579,0.365819315217347,0.121939771739113,-0.121939771739122,-0.365819315217356,-0.60969885869559,-0.853578402173822,-1.09745794565206,-2.0635010707924,2.20752210497693,1.10376105248846,0.858480818602133,0.613200584715807,0.367920350829483,0.122640116943158,-0.122640116943167,-0.367920350829491,-0.613200584715817,-0.858480818602142,-1.10376105248847,-2.06347791688459,2.20755215263619,1.10377607631809,0.858492503802959,0.613208931287827,0.367925358772694,0.122641786257561,-0.122641786257571,-0.367925358772704,-0.613208931287835,-0.858492503802967,-1.1037760763181,-2.06260117049952,2.20350391332108,1.10175195666053,0.856918188513749,0.612084420366962,0.367250652220175,0.122416884073389,-0.122416884073398,-0.367250652220185,-0.612084420366972,-0.856918188513757,-1.10175195666054
