case_id,fg_mode,vf0,e0,porosity_name,porosity_mode,load_case,input_file,w_center_mm,theta_mean_K,theta_min_K,theta_max_K,theta_span_K,magnetoelectric_efficiency,load_scale,volt,magnetic,status,message,output_mat
X_Vf90_e10_Even_elastic,X,0.9,0.1,Even,1,elastic,cases/porous/Porous_CFFF_X_Vf0.9_e10_Even-30x30-10layer.txt,-2.59065684044,-2.88657986402541e-16,-1.22625891061107,1.22625891061106,2.45251782122213,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf90_e10_Even_elastic.mat
X_Vf90_e10_Even_electro,X,0.9,0.1,Even,1,electro,cases/porous/Porous_CFFF_X_Vf0.9_e10_Even-30x30-10layer.txt,-0.0503369848307871,-2.4980018054065998e-17,-0.0969018060647976,0.0969018060647976,0.193803612129595,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf90_e10_Even_electro.mat
X_Vf90_e10_Even_magneto,X,0.9,0.1,Even,1,magneto,cases/porous/Porous_CFFF_X_Vf0.9_e10_Even-30x30-10layer.txt,-0.533827915253994,-2.2204460492503099e-16,-1.02765172149035,1.02765172149035,2.05530344298069,1.02880659676785,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf90_e10_Even_magneto.mat
X_Vf10_e10_Uneven_elastic,X,0.1,0.1,Uneven,2,elastic,cases/porous/Porous_CFFF_X_Vf0.1_e10_Uneven-30x30-10layer.txt,-1.37078923747457,-2.2204460492503099e-16,-1.20006919637518,1.20006919637518,2.40013839275036,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf10_e10_Uneven_elastic.mat
X_Vf10_e10_Uneven_electro,X,0.1,0.1,Uneven,2,electro,cases/porous/Porous_CFFF_X_Vf0.1_e10_Uneven-30x30-10layer.txt,-0.0075535433723798,-3.81639164714898e-18,-0.0289154835190892,0.0289154835190892,0.0578309670381784,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf10_e10_Uneven_electro.mat
X_Vf10_e10_Uneven_magneto,X,0.1,0.1,Uneven,2,magneto,cases/porous/Porous_CFFF_X_Vf0.1_e10_Uneven-30x30-10layer.txt,1.10016462502464,1.15463194561016e-15,-4.21150584775323,4.21150584775323,8.42301169550646,4.0032619689851,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf10_e10_Uneven_magneto.mat
X_Vf30_e10_Uneven_elastic,X,0.3,0.1,Uneven,2,elastic,cases/porous/Porous_CFFF_X_Vf0.3_e10_Uneven-30x30-10layer.txt,-1.53769348828197,7.99360577730113e-16,-1.06051145647497,1.06051145647497,2.12102291294995,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf30_e10_Uneven_elastic.mat
X_Vf30_e10_Uneven_electro,X,0.3,0.1,Uneven,2,electro,cases/porous/Porous_CFFF_X_Vf0.3_e10_Uneven-30x30-10layer.txt,-0.0223785069798994,8.326672684688669e-18,-0.0665860291935079,0.0665860291935079,0.133172058387016,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf30_e10_Uneven_electro.mat
X_Vf30_e10_Uneven_magneto,X,0.3,0.1,Uneven,2,magneto,cases/porous/Porous_CFFF_X_Vf0.3_e10_Uneven-30x30-10layer.txt,0.846714215432849,-4.88498130835069e-16,-2.51935205140876,2.51935205140876,5.03870410281751,2.77914729629801,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf30_e10_Uneven_magneto.mat
X_Vf50_e10_Uneven_elastic,X,0.5,0.1,Uneven,2,elastic,cases/porous/Porous_CFFF_X_Vf0.5_e10_Uneven-30x30-10layer.txt,-1.74495928552856,2.6867397195928803e-15,-1.01914655756984,1.01914655756985,2.03829311513969,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf50_e10_Uneven_elastic.mat
X_Vf50_e10_Uneven_electro,X,0.5,0.1,Uneven,2,electro,cases/porous/Porous_CFFF_X_Vf0.5_e10_Uneven-30x30-10layer.txt,-0.0363406557155723,8.60422844084496e-17,-0.0901113051531825,0.0901113051531826,0.180222610306365,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf50_e10_Uneven_electro.mat
X_Vf50_e10_Uneven_magneto,X,0.5,0.1,Uneven,2,magneto,cases/porous/Porous_CFFF_X_Vf0.5_e10_Uneven-30x30-10layer.txt,0.516300306566876,-1.2878587085651802e-15,-1.28023266387852,1.28023266387852,2.56046532775705,1.47839778566431,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf50_e10_Uneven_magneto.mat
X_Vf70_e10_Uneven_elastic,X,0.7,0.1,Uneven,2,elastic,cases/porous/Porous_CFFF_X_Vf0.7_e10_Uneven-30x30-10layer.txt,-2.01290777529493,-8.43769498715119e-16,-1.03868542431853,1.03868542431853,2.07737084863706,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf70_e10_Uneven_elastic.mat
X_Vf70_e10_Uneven_electro,X,0.7,0.1,Uneven,2,electro,cases/porous/Porous_CFFF_X_Vf0.7_e10_Uneven-30x30-10layer.txt,-0.0487299255253338,-6.383782391594651e-17,-0.104684875753171,0.104684875753171,0.209369751506343,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf70_e10_Uneven_electro.mat
X_Vf70_e10_Uneven_magneto,X,0.7,0.1,Uneven,2,magneto,cases/porous/Porous_CFFF_X_Vf0.7_e10_Uneven-30x30-10layer.txt,0.0756210923526276,9.99200722162641e-17,-0.162454273662422,0.162454273662422,0.324908547324844,0.177785969043015,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf70_e10_Uneven_magneto.mat
X_Vf90_e10_Uneven_elastic,X,0.9,0.1,Uneven,2,elastic,cases/porous/Porous_CFFF_X_Vf0.9_e10_Uneven-30x30-10layer.txt,-2.3789123863941,-9.54791801177635e-16,-1.11523883934893,1.11523883934893,2.23047767869786,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf90_e10_Uneven_elastic.mat
X_Vf90_e10_Uneven_electro,X,0.9,0.1,Uneven,2,electro,cases/porous/Porous_CFFF_X_Vf0.9_e10_Uneven-30x30-10layer.txt,-0.058290064160109,-3.46944695195361e-17,-0.110980793719425,0.110980793719425,0.221961587438849,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf90_e10_Uneven_electro.mat
X_Vf90_e10_Uneven_magneto,X,0.9,0.1,Uneven,2,magneto,cases/porous/Porous_CFFF_X_Vf0.9_e10_Uneven-30x30-10layer.txt,-0.536314930500679,-3.10862446895044e-16,-1.02111153126713,1.02111153126713,2.04222306253426,1.07825405452542,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf90_e10_Uneven_magneto.mat
X_Vf10_e10_LogUneven_elastic,X,0.1,0.1,LogUneven,3,elastic,cases/porous/Porous_CFFF_X_Vf0.1_e10_LogUneven-30x30-10layer.txt,-1.45885825590536,-8.65973959207622e-16,-1.28718474636378,1.28718474636378,2.57436949272757,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf10_e10_LogUneven_elastic.mat
X_Vf10_e10_LogUneven_electro,X,0.1,0.1,LogUneven,3,electro,cases/porous/Porous_CFFF_X_Vf0.1_e10_LogUneven-30x30-10layer.txt,-0.0061585316229776,-1.76941794549634e-17,-0.0237693522606574,0.0237693522606574,0.0475387045213148,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf10_e10_LogUneven_electro.mat
X_Vf10_e10_LogUneven_magneto,X,0.1,0.1,LogUneven,3,magneto,cases/porous/Porous_CFFF_X_Vf0.1_e10_LogUneven-30x30-10layer.txt,1.05123583073078,3.1086244689504403e-15,-4.05732994470771,4.05732994470771,8.11465988941542,3.66242888590821,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf10_e10_LogUneven_magneto.mat
X_Vf30_e10_LogUneven_elastic,X,0.3,0.1,LogUneven,3,elastic,cases/porous/Porous_CFFF_X_Vf0.3_e10_LogUneven-30x30-10layer.txt,-1.63458087335339,-1.0880185641326501e-15,-1.1356265447506,1.1356265447506,2.27125308950121,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf30_e10_LogUneven_elastic.mat
X_Vf30_e10_LogUneven_electro,X,0.3,0.1,LogUneven,3,electro,cases/porous/Porous_CFFF_X_Vf0.3_e10_LogUneven-30x30-10layer.txt,-0.018178162163292,-2.84494650060196e-17,-0.0545162190591281,0.0545162190591281,0.109032438118256,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf30_e10_LogUneven_electro.mat
X_Vf30_e10_LogUneven_magneto,X,0.3,0.1,LogUneven,3,magneto,cases/porous/Porous_CFFF_X_Vf0.3_e10_LogUneven-30x30-10layer.txt,0.808220759343034,1.4654943925052101e-15,-2.423850088288,2.423850088288,4.847700176576,2.49113097061886,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf30_e10_LogUneven_magneto.mat
X_Vf50_e10_LogUneven_elastic,X,0.5,0.1,LogUneven,3,elastic,cases/porous/Porous_CFFF_X_Vf0.5_e10_LogUneven-30x30-10layer.txt,-1.8509783910332,-6.66133814775094e-17,-1.08896668390218,1.08896668390218,2.17793336780436,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf50_e10_LogUneven_elastic.mat
X_Vf50_e10_LogUneven_electro,X,0.5,0.1,LogUneven,3,electro,cases/porous/Porous_CFFF_X_Vf0.5_e10_LogUneven-30x30-10layer.txt,-0.0294021750259727,-1.38777878078145e-18,-0.0735003717792986,0.0735003717792986,0.147000743558597,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf50_e10_LogUneven_electro.mat
X_Vf50_e10_LogUneven_magneto,X,0.5,0.1,LogUneven,3,magneto,cases/porous/Porous_CFFF_X_Vf0.5_e10_LogUneven-30x30-10layer.txt,0.491389770211686,8.88178419700125e-17,-1.22838976255262,1.22838976255262,2.45677952510525,1.30846197963847,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf50_e10_LogUneven_magneto.mat
X_Vf70_e10_LogUneven_elastic,X,0.7,0.1,LogUneven,3,elastic,cases/porous/Porous_CFFF_X_Vf0.7_e10_LogUneven-30x30-10layer.txt,-2.12960421511419,-2.02060590481778e-15,-1.10615232506566,1.10615232506566,2.21230465013132,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf70_e10_LogUneven_elastic.mat
X_Vf70_e10_LogUneven_electro,X,0.7,0.1,LogUneven,3,electro,cases/porous/Porous_CFFF_X_Vf0.7_e10_LogUneven-30x30-10layer.txt,-0.0392254481592222,-6.10622663543836e-17,-0.0849256789365349,0.0849256789365348,0.16985135787307,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf70_e10_LogUneven_electro.mat
X_Vf70_e10_LogUneven_magneto,X,0.7,0.1,LogUneven,3,magneto,cases/porous/Porous_CFFF_X_Vf0.7_e10_LogUneven-30x30-10layer.txt,0.0717868306124175,1.02695629777827e-16,-0.155423216670884,0.155423216670884,0.310846433341768,0.164547918306,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf70_e10_LogUneven_magneto.mat
X_Vf90_e10_LogUneven_elastic,X,0.9,0.1,LogUneven,3,elastic,cases/porous/Porous_CFFF_X_Vf0.9_e10_LogUneven-30x30-10layer.txt,-2.50610620616224,-4.01900734914307e-15,-1.1818248895544,1.18182488955439,2.36364977910879,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf90_e10_LogUneven_elastic.mat
X_Vf90_e10_LogUneven_electro,X,0.9,0.1,LogUneven,3,electro,cases/porous/Porous_CFFF_X_Vf0.9_e10_LogUneven-30x30-10layer.txt,-0.0465880158384459,-1.40165656858926e-16,-0.0893908163442407,0.0893908163442405,0.178781632688481,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf90_e10_LogUneven_electro.mat
X_Vf90_e10_LogUneven_magneto,X,0.9,0.1,LogUneven,3,magneto,cases/porous/Porous_CFFF_X_Vf0.9_e10_LogUneven-30x30-10layer.txt,-0.506283531913356,-1.52100554373646e-15,-0.971432189294165,0.971432189294163,1.94286437858833,1.009535802875,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf90_e10_LogUneven_magneto.mat
X_Vf10_e20_Even_elastic,X,0.1,0.2,Even,1,elastic,cases/porous/Porous_CFFF_X_Vf0.1_e20_Even-30x30-10layer.txt,-1.69931678272945,1.88737914186277e-15,-1.52393499762204,1.52393499762204,3.04786999524408,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf10_e20_Even_elastic.mat
X_Vf10_e20_Even_electro,X,0.1,0.2,Even,1,electro,cases/porous/Porous_CFFF_X_Vf0.1_e20_Even-30x30-10layer.txt,-0.0057055678712626,1.49186218934005e-17,-0.0224415907597097,0.0224415907597098,0.0448831815194195,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf10_e20_Even_electro.mat
X_Vf10_e20_Even_magneto,X,0.1,0.2,Even,1,magneto,cases/porous/Porous_CFFF_X_Vf0.1_e20_Even-30x30-10layer.txt,1.1170903052532,-2.5757174171303603e-15,-4.39382793049271,4.3938279304927,8.78765586098541,3.59592190938164,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf10_e20_Even_magneto.mat
X_Vf30_e20_Even_elastic,X,0.3,0.2,Even,1,elastic,cases/porous/Porous_CFFF_X_Vf0.3_e20_Even-30x30-10layer.txt,-1.90806133026685,-1.0658141036401501e-14,-1.34768363208114,1.34768363208112,2.69536726416226,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf30_e20_Even_elastic.mat
X_Vf30_e20_Even_electro,X,0.3,0.2,Even,1,electro,cases/porous/Porous_CFFF_X_Vf0.3_e20_Even-30x30-10layer.txt,-0.0168546692849106,-1.8179902028236898e-16,-0.0515168745303868,0.0515168745303865,0.103033749060773,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf30_e20_Even_electro.mat
X_Vf30_e20_Even_magneto,X,0.3,0.2,Even,1,magneto,cases/porous/Porous_CFFF_X_Vf0.3_e20_Even-30x30-10layer.txt,0.860926840869507,9.858780458671391e-15,-2.63145240591594,2.63145240591596,5.2629048118319,2.42816142375401,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf30_e20_Even_magneto.mat
X_Vf50_e20_Even_elastic,X,0.5,0.2,Even,1,elastic,cases/porous/Porous_CFFF_X_Vf0.5_e20_Even-30x30-10layer.txt,-2.1655136686935,-3.33066907387547e-16,-1.29586827167643,1.29586827167643,2.59173654335287,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf50_e20_Even_elastic.mat
X_Vf50_e20_Even_electro,X,0.5,0.2,Even,1,electro,cases/porous/Porous_CFFF_X_Vf0.5_e20_Even-30x30-10layer.txt,-0.0273078555393204,4.02455846426619e-17,-0.0695944053725004,0.0695944053725004,0.139188810745001,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf50_e20_Even_electro.mat
X_Vf50_e20_Even_magneto,X,0.5,0.2,Even,1,magneto,cases/porous/Porous_CFFF_X_Vf0.5_e20_Even-30x30-10layer.txt,0.52501544355105,-5.99520433297585e-16,-1.33800830873273,1.33800830873273,2.67601661746546,1.27168377433002,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf50_e20_Even_magneto.mat
X_Vf70_e20_Even_elastic,X,0.7,0.2,Even,1,elastic,cases/porous/Porous_CFFF_X_Vf0.7_e20_Even-30x30-10layer.txt,-2.4993191368314,-2.2870594307278203e-15,-1.32037755128112,1.32037755128112,2.64075510256225,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf70_e20_Even_elastic.mat
X_Vf70_e20_Even_electro,X,0.7,0.2,Even,1,electro,cases/porous/Porous_CFFF_X_Vf0.7_e20_Even-30x30-10layer.txt,-0.0364728517322668,-8.04911692853238e-17,-0.0804663749957448,0.0804663749957447,0.160932749991489,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf70_e20_Even_electro.mat
X_Vf70_e20_Even_magneto,X,0.7,0.2,Even,1,magneto,cases/porous/Porous_CFFF_X_Vf0.7_e20_Even-30x30-10layer.txt,0.0769259812692998,1.60982338570648e-16,-0.169714035557981,0.169714035557981,0.339428071115961,0.157446153059735,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf70_e20_Even_magneto.mat
X_Vf90_e20_Even_elastic,X,0.9,0.2,Even,1,elastic,cases/porous/Porous_CFFF_X_Vf0.9_e20_Even-30x30-10layer.txt,-2.95138504265943,3.2862601528904604e-15,-1.41502180707172,1.41502180707173,2.83004361414345,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf90_e20_Even_elastic.mat
X_Vf90_e20_Even_electro,X,0.9,0.2,Even,1,electro,cases/porous/Porous_CFFF_X_Vf0.9_e20_Even-30x30-10layer.txt,-0.0434438659884753,1.04083408558608e-16,-0.0848620923571549,0.0848620923571551,0.16972418471431,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf90_e20_Even_electro.mat
X_Vf90_e20_Even_magneto,X,0.9,0.2,Even,1,magneto,cases/porous/Porous_CFFF_X_Vf0.9_e20_Even-30x30-10layer.txt,-0.544951723177162,1.26565424807268e-15,-1.06449420215231,1.06449420215232,2.12898840430463,0.98240683637254,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf90_e20_Even_magneto.mat
X_Vf10_e20_Uneven_elastic,X,0.1,0.2,Uneven,2,elastic,cases/porous/Porous_CFFF_X_Vf0.1_e20_Uneven-30x30-10layer.txt,-1.41264994848997,8.65973959207622e-16,-1.24042487461488,1.24042487461488,2.48084974922977,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf10_e20_Uneven_elastic.mat
X_Vf10_e20_Uneven_electro,X,0.1,0.2,Uneven,2,electro,cases/porous/Porous_CFFF_X_Vf0.1_e20_Uneven-30x30-10layer.txt,-0.0076098129439086,1.2836953722228401e-17,-0.0292379902825544,0.0292379902825544,0.0584759805651088,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf10_e20_Uneven_electro.mat
X_Vf10_e20_Uneven_magneto,X,0.1,0.2,Uneven,2,magneto,cases/porous/Porous_CFFF_X_Vf0.1_e20_Uneven-30x30-10layer.txt,1.1243273920548,-1.95399252334028e-15,-4.31982672975781,4.31982672975781,8.63965345951562,4.02660114580275,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf10_e20_Uneven_magneto.mat
X_Vf30_e20_Uneven_elastic,X,0.3,0.2,Uneven,2,elastic,cases/porous/Porous_CFFF_X_Vf0.3_e20_Uneven-30x30-10layer.txt,-1.58626676234738,6.88338275267597e-16,-1.09739279497473,1.09739279497473,2.19478558994946,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf30_e20_Uneven_elastic.mat
X_Vf30_e20_Uneven_electro,X,0.3,0.2,Uneven,2,electro,cases/porous/Porous_CFFF_X_Vf0.3_e20_Uneven-30x30-10layer.txt,-0.0225582468024411,2.08166817117217e-17,-0.0673675758185625,0.0673675758185626,0.134735151637125,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf30_e20_Uneven_electro.mat
X_Vf30_e20_Uneven_magneto,X,0.3,0.2,Uneven,2,magneto,cases/porous/Porous_CFFF_X_Vf0.3_e20_Uneven-30x30-10layer.txt,0.86633782124345,-7.105427357601e-16,-2.58721696626136,2.58721696626136,5.17443393252272,2.79471182084559,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf30_e20_Uneven_magneto.mat
X_Vf50_e20_Uneven_elastic,X,0.5,0.2,Uneven,2,elastic,cases/porous/Porous_CFFF_X_Vf0.5_e20_Uneven-30x30-10layer.txt,-1.80172919668648,-3.07177470481035e-05,-1.05602534984805,1.05603811750522,2.11206346735327,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf50_e20_Uneven_elastic.mat
X_Vf50_e20_Uneven_electro,X,0.5,0.2,Uneven,2,electro,cases/porous/Porous_CFFF_X_Vf0.5_e20_Uneven-30x30-10layer.txt,-0.0366759875718811,-2.60084312141279e-06,-0.091306965101063,0.0913081568747423,0.182615121975805,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf50_e20_Uneven_electro.mat
X_Vf50_e20_Uneven_magneto,X,0.5,0.2,Uneven,2,magneto,cases/porous/Porous_CFFF_X_Vf0.5_e20_Uneven-30x30-10layer.txt,0.528852501394552,3.75030771241347e-05,-1.31662568231982,1.31660849743856,2.63323417975838,1.4872454911819,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf50_e20_Uneven_magneto.mat
X_Vf70_e20_Uneven_elastic,X,0.7,0.2,Uneven,2,elastic,cases/porous/Porous_CFFF_X_Vf0.7_e20_Uneven-30x30-10layer.txt,-2.08181247411417,2.77555756156289e-15,-1.07800335992828,1.07800335992828,2.15600671985655,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf70_e20_Uneven_elastic.mat
X_Vf70_e20_Uneven_electro,X,0.7,0.2,Uneven,2,electro,cases/porous/Porous_CFFF_X_Vf0.7_e20_Uneven-30x30-10layer.txt,-0.0492310625533583,1.29063426612674e-16,-0.106157474911968,0.106157474911968,0.212314949823935,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf70_e20_Uneven_electro.mat
X_Vf70_e20_Uneven_magneto,X,0.7,0.2,Uneven,2,magneto,cases/porous/Porous_CFFF_X_Vf0.7_e20_Uneven-30x30-10layer.txt,0.0775884649640587,-1.9151347174784e-16,-0.1673048497467,0.1673048497467,0.3346096994934,0.17712516560295,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf70_e20_Uneven_magneto.mat
X_Vf90_e20_Uneven_elastic,X,0.9,0.2,Uneven,2,elastic,cases/porous/Porous_CFFF_X_Vf0.9_e20_Uneven-30x30-10layer.txt,-2.46383465769308,-3.774758283725531e-15,-1.1593026576082,1.15930265760819,2.3186053152164,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf90_e20_Uneven_elastic.mat
X_Vf90_e20_Uneven_electro,X,0.9,0.2,Uneven,2,electro,cases/porous/Porous_CFFF_X_Vf0.9_e20_Uneven-30x30-10layer.txt,-0.0589773402565563,-1.45716771982052e-16,-0.112705441989397,0.112705441989397,0.225410883978795,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf90_e20_Uneven_electro.mat
X_Vf90_e20_Uneven_magneto,X,0.9,0.2,Uneven,2,magneto,cases/porous/Porous_CFFF_X_Vf0.9_e20_Uneven-30x30-10layer.txt,-0.551005238345444,-1.26565424807268e-15,-1.05296862586285,1.05296862586284,2.10593725172569,1.07695386142652,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf90_e20_Uneven_magneto.mat
X_Vf10_e20_LogUneven_elastic,X,0.1,0.2,LogUneven,3,elastic,cases/porous/Porous_CFFF_X_Vf0.1_e20_LogUneven-30x30-10layer.txt,-1.60986244345739,-9.76996261670138e-16,-1.43433433375686,1.43433433375686,2.86866866751372,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf10_e20_LogUneven_elastic.mat
X_Vf10_e20_LogUneven_electro,X,0.1,0.2,LogUneven,3,electro,cases/porous/Porous_CFFF_X_Vf0.1_e20_LogUneven-30x30-10layer.txt,-0.004924443450962,-4.16333634234434e-18,-0.0192134711833797,0.0192134711833797,0.0384269423667593,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf10_e20_LogUneven_electro.mat
X_Vf10_e20_LogUneven_magneto,X,0.1,0.2,LogUneven,3,magneto,cases/porous/Porous_CFFF_X_Vf0.1_e20_LogUneven-30x30-10layer.txt,1.015174180162,6.66133814775094e-16,-3.96085771941164,3.96085771941164,7.92171543882327,3.37596131632683,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf10_e20_LogUneven_magneto.mat
X_Vf30_e20_LogUneven_elastic,X,0.3,0.2,LogUneven,3,elastic,cases/porous/Porous_CFFF_X_Vf0.3_e20_LogUneven-30x30-10layer.txt,-1.80141124093394,2.22044604925031e-17,-1.26464081839868,1.26464081839868,2.52928163679737,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf30_e20_LogUneven_elastic.mat
X_Vf30_e20_LogUneven_electro,X,0.3,0.2,LogUneven,3,electro,cases/porous/Porous_CFFF_X_Vf0.3_e20_LogUneven-30x30-10layer.txt,-0.014496423937694,1.52655665885959e-17,-0.0439872501871882,0.0439872501871882,0.0879745003743764,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf30_e20_LogUneven_electro.mat
X_Vf30_e20_LogUneven_magneto,X,0.3,0.2,LogUneven,3,magneto,cases/porous/Porous_CFFF_X_Vf0.3_e20_LogUneven-30x30-10layer.txt,0.779374199726275,-8.43769498715119e-16,-2.36489551216966,2.36489551216966,4.72979102433932,2.25561627221854,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf30_e20_LogUneven_magneto.mat
X_Vf50_e20_LogUneven_elastic,X,0.5,0.2,LogUneven,3,elastic,cases/porous/Porous_CFFF_X_Vf0.5_e20_LogUneven-30x30-10layer.txt,-2.03751331862187,-1.1324274851176602e-15,-1.21120348810053,1.21120348810053,2.42240697620106,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf50_e20_LogUneven_elastic.mat
X_Vf50_e20_LogUneven_electro,X,0.5,0.2,LogUneven,3,electro,cases/porous/Porous_CFFF_X_Vf0.5_e20_LogUneven-30x30-10layer.txt,-0.0233603566195051,-3.05311331771918e-17,-0.0590929461148703,0.0590929461148703,0.118185892229741,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf50_e20_LogUneven_electro.mat
X_Vf50_e20_LogUneven_magneto,X,0.5,0.2,LogUneven,3,magneto,cases/porous/Porous_CFFF_X_Vf0.5_e20_LogUneven-30x30-10layer.txt,0.47345489333166,7.105427357601e-16,-1.19766341567017,1.19766341567018,2.39532683134035,1.17350646308432,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf50_e20_LogUneven_magneto.mat
X_Vf70_e20_LogUneven_elastic,X,0.7,0.2,LogUneven,3,elastic,cases/porous/Porous_CFFF_X_Vf0.7_e20_LogUneven-30x30-10layer.txt,-2.33948946338017,-6.43929354282591e-16,-1.22746818679211,1.22746818679211,2.45493637358421,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf70_e20_LogUneven_elastic.mat
X_Vf70_e20_LogUneven_electro,X,0.7,0.2,LogUneven,3,electro,cases/porous/Porous_CFFF_X_Vf0.7_e20_LogUneven-30x30-10layer.txt,-0.0310299454445729,-2.22044604925031e-17,-0.0679813682467595,0.0679813682467595,0.135962736493519,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf70_e20_LogUneven_electro.mat
X_Vf70_e20_LogUneven_magneto,X,0.7,0.2,LogUneven,3,magneto,cases/porous/Porous_CFFF_X_Vf0.7_e20_LogUneven-30x30-10layer.txt,0.0689847538750338,1.11022302462516e-17,-0.151133941402421,0.15113394140242,0.302267882804841,0.149896612051844,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf70_e20_LogUneven_magneto.mat
