time_s,w_center_mm,theta_span_K,theta_layer_01_K,theta_layer_02_K,theta_layer_03_K,theta_layer_04_K,theta_layer_05_K,theta_layer_06_K,theta_layer_07_K,theta_layer_08_K,theta_layer_09_K,theta_layer_10_K
0.0012,-0.260720559519654,0.000626832796816277,-0.000313416398408131,-0.000243768309872969,-0.000174120221337866,-0.000104472132802703,-3.48240442675581e-05,3.48240442675824e-05,0.000104472132802744,0.000174120221337895,0.000243768309873009,0.000313416398408146
0.0013,-0.29562243197673,0.0263579154737761,0.0131789577368881,0.0102503004620241,0.00732164318716001,0.00439298591229602,0.00146432863743203,-0.00146432863743199,-0.00439298591229598,-0.00732164318715997,-0.010250300462024,-0.0131789577368881
0.0014,-0.329745271933109,0.0626749566085335,0.0313374783042668,0.0243735942366519,0.0174097101690371,0.0104458261014223,0.00348194203380744,-0.00348194203380739,-0.0104458261014222,-0.017409710169037,-0.0243735942366518,-0.0313374783042668
0.0015,-0.363535848328443,0.107284000756165,0.0536420003780828,0.04172155584962,0.0298011113211571,0.0178806667926943,0.00596022226423145,-0.00596022226423138,-0.0178806667926942,-0.0298011113211571,-0.04172155584962,-0.0536420003780827
0.0016,-0.397314614602807,0.16072306231564,0.08036153115782,0.0625034131227487,0.0446452950876777,0.0267871770526066,0.00892905901753559,-0.00892905901753551,-0.0267871770526066,-0.0446452950876777,-0.0625034131227487,-0.0803615311578199
0.0017,-0.43114413365389,0.219221357704329,0.109610678852165,0.0852527502183503,0.060894821584536,0.0365368929507216,0.0121789643169072,-0.0121789643169071,-0.0365368929507215,-0.0608948215845358,-0.0852527502183502,-0.109610678852165
0.0018,-0.464842413150123,0.28003260795684,0.14001630397842,0.108901569760993,0.0777868355435667,0.04667210132614,0.0155573671087134,-0.0155573671087133,-0.04667210132614,-0.0777868355435666,-0.108901569760993,-0.14001630397842
0.0019,-0.497938310293058,0.339842635287413,0.169921317643706,0.132161024833994,0.0944007320242812,0.0566404392145688,0.0188801464048563,-0.0188801464048562,-0.0566404392145687,-0.0944007320242811,-0.132161024833994,-0.169921317643706
0.002,-0.530754533332451,0.395703251821593,0.197851625910796,0.153884597930619,0.109917569950442,0.0659505419702655,0.0219835139900885,-0.0219835139900884,-0.0659505419702653,-0.109917569950442,-0.153884597930619,-0.197851625910796
0.0021,-0.564551687013965,0.453122191609219,0.226561095804609,0.176214185625807,0.125867275447005,0.0755203652682033,0.0251734550894011,-0.025173455089401,-0.0755203652682032,-0.125867275447005,-0.176214185625807,-0.22656109580461
0.0022,-0.600381067916146,0.519370444049216,0.259685222024608,0.201977394908028,0.144269567791449,0.0865617406748695,0.0288539135582899,-0.0288539135582897,-0.0865617406748694,-0.144269567791449,-0.201977394908028,-0.259685222024608
0.0023,-0.63874418970721,0.595116889036234,0.297558444518117,0.231434345736313,0.165310246954509,0.0991861481727057,0.033062049390902,-0.0330620493909018,-0.0991861481727056,-0.165310246954509,-0.231434345736313,-0.297558444518117
0.0024,-0.679639134548115,0.672912233743627,0.336456116871814,0.261688090900299,0.186920064928785,0.112152038957271,0.0373840129857571,-0.037384012985757,-0.112152038957271,-0.186920064928785,-0.261688090900299,-0.336456116871813
0.0025,-0.722592190741439,0.747720021621547,0.373860010810774,0.290780008408379,0.207700006005985,0.124620003603591,0.0415400012011971,-0.041540001201197,-0.124620003603591,-0.207700006005985,-0.290780008408379,-0.373860010810773
0.0026,-0.767529297130159,0.822696604509978,0.411348302254989,0.319937568420547,0.228526834586105,0.137116100751663,0.0457053669172211,-0.0457053669172209,-0.137116100751663,-0.228526834586105,-0.319937568420547,-0.411348302254989
0.0027,-0.815364525494341,0.897724525162243,0.448862262581122,0.34911509311865,0.249367923656179,0.149620754193707,0.0498735847312358,-0.0498735847312357,-0.149620754193707,-0.249367923656179,-0.34911509311865,-0.448862262581122
0.0028,-0.86700122494097,0.96914830971866,0.48457415485933,0.376891009335035,0.269207863810739,0.161524718286443,0.0538415727621479,-0.0538415727621476,-0.161524718286443,-0.269207863810739,-0.376891009335034,-0.48457415485933
0.0029,-0.922305209706109,1.03545682253646,0.517728411268229,0.402677653208623,0.287626895149016,0.17257613708941,0.0575253790298033,-0.0575253790298031,-0.17257613708941,-0.287626895149016,-0.402677653208623,-0.517728411268229
0.003,-0.980704088962815,1.0964088135014,0.5482044067507,0.426381205250544,0.304558003750389,0.182734802250233,0.0609116007500779,-0.0609116007500776,-0.182734802250233,-0.304558003750389,-0.426381205250544,-0.5482044067507
0.0031,-1.04190002132067,1.15051777093425,0.575258885467123,0.44742357758554,0.319588269703957,0.191752961822374,0.0639176539407916,-0.0639176539407913,-0.191752961822374,-0.319588269703957,-0.44742357758554,-0.575258885467123
0.0032,-1.10571461686694,1.19977189561125,0.599885947805623,0.466577959404373,0.333269971003124,0.199961982601875,0.0666539942006249,-0.0666539942006246,-0.199961982601875,-0.333269971003124,-0.466577959404374,-0.599885947805623
0.0033,-1.17249689346803,1.25089592396351,0.625447961981756,0.48645952598581,0.347471089989864,0.208482653993919,0.069494217997973,-0.0694942179979727,-0.208482653993918,-0.347471089989864,-0.486459525985809,-0.625447961981755
0.0034,-1.24273667815075,1.30833172910057,0.654165864550287,0.508795672428001,0.363425480305715,0.218055288183429,0.0726850960611431,-0.0726850960611429,-0.218055288183429,-0.363425480305715,-0.508795672428001,-0.654165864550287
0.0035,-1.31602159335388,1.37541761561647,0.687708807808234,0.534884628295292,0.382060448782352,0.229236269269411,0.0764120897564705,-0.0764120897564702,-0.229236269269411,-0.382060448782352,-0.534884628295292,-0.687708807808233
0.0036,-1.39134576740309,1.44888974938043,0.724444874690215,0.563457124759056,0.402469374827897,0.241481624896738,0.0804938749655795,-0.0804938749655792,-0.241481624896738,-0.402469374827897,-0.563457124759056,-0.724444874690214
0.0037,-1.46771401045492,1.52062914377127,0.760314571885637,0.591355778133273,0.422396984380909,0.253438190628546,0.084479396876182,-0.0844793968761817,-0.253438190628545,-0.422396984380909,-0.591355778133272,-0.760314571885636
0.0038,-1.5444518508918,1.59220360406725,0.796101802033628,0.619190290470599,0.442278778907571,0.265367267344542,0.0884557557815143,-0.0884557557815139,-0.265367267344542,-0.44227877890757,-0.619190290470599,-0.796101802033627
0.0039,-1.62133792788415,1.66932165642733,0.834660828213667,0.649180644166186,0.463700460118704,0.278220276071223,0.0927400920237409,-0.0927400920237405,-0.278220276071222,-0.463700460118704,-0.649180644166185,-0.834660828213667
0.004,-1.69850773810378,1.74899648788982,0.874498243944909,0.68016530084604,0.485832357747172,0.291499414648303,0.0971664715494345,-0.0971664715494342,-0.291499414648303,-0.485832357747171,-0.68016530084604,-0.874498243944909
0.0041,-1.77591772492547,1.82686241359343,0.913431206796714,0.710446494175222,0.50746178155373,0.304477068932238,0.101492356310746,-0.101492356310746,-0.304477068932238,-0.50746178155373,-0.710446494175222,-0.913431206796714
0.0042,-1.85274873124396,1.90388884379844,0.951944421899219,0.740401217032726,0.528858012166234,0.31731480729974,0.105771602433247,-0.105771602433246,-0.31731480729974,-0.528858012166233,-0.740401217032726,-0.951944421899219
0.0043,-1.92837837554241,1.98129303761738,0.99064651880869,0.770502847962315,0.550359177115939,0.330215506269564,0.110071835423188,-0.110071835423188,-0.330215506269563,-0.550359177115939,-0.770502847962314,-0.99064651880869
0.0044,-2.00314043511437,2.06070948156145,1.03035474078073,0.801387020607231,0.572419300433736,0.343451580260242,0.114483860086747,-0.114483860086747,-0.343451580260242,-0.572419300433736,-0.80138702060723,-1.03035474078072
0.0045,-2.07733499672761,2.14417564004661,1.0720878200233,0.833846082240347,0.595604344457391,0.357362606674435,0.119120868891478,-0.119120868891478,-0.357362606674434,-0.595604344457391,-0.833846082240347,-1.0720878200233
0.0046,-2.15107295714515,2.23519842060724,1.11759921030362,0.869243830236147,0.620888450168677,0.372533070101207,0.124177690033736,-0.124177690033735,-0.372533070101206,-0.620888450168677,-0.869243830236148,-1.11759921030362
0.0047,-2.22462065105773,2.33404652814074,1.16702326407037,0.907684760943622,0.648346257816873,0.389007754690123,0.129669251563375,-0.129669251563374,-0.389007754690123,-0.648346257816872,-0.907684760943621,-1.16702326407037
0.0048,-2.2976808962338,2.43429574990399,1.21714787495199,0.946670569407106,0.676193263862218,0.405715958317331,0.135238652772444,-0.135238652772443,-0.405715958317331,-0.676193263862218,-0.946670569407105,-1.21714787495199
0.0049,-2.36948908317205,2.53028567362818,1.26514283681409,0.983999984188738,0.702857131563383,0.421714278938031,0.140571426312677,-0.140571426312676,-0.42171427893803,-0.702857131563384,-0.983999984188737,-1.26514283681409
0.005,-2.43981007462167,2.61958378636442,1.30979189318221,1.01872702803061,0.727662162879007,0.436597297727404,0.145532432575801,-0.145532432575801,-0.436597297727404,-0.727662162879006,-1.01872702803061,-1.30979189318221
0.0051,-2.50892789875521,2.70447660330276,1.35223830165138,1.05174090128441,0.751243500917434,0.45074610055046,0.150248700183487,-0.150248700183486,-0.45074610055046,-0.751243500917433,-1.05174090128441,-1.35223830165138
0.0052,-2.57718190923828,2.7894218158514,1.3947109079257,1.08477515060888,0.774839393292056,0.464903635975234,0.154967878658412,-0.154967878658411,-0.464903635975233,-0.774839393292055,-1.08477515060888,-1.3947109079257
0.0053,-2.64483563111919,2.87103804941621,1.4355190247081,1.11651479699519,0.797510569282279,0.478506341569368,0.159502113856456,-0.159502113856456,-0.478506341569367,-0.797510569282279,-1.11651479699519,-1.4355190247081
0.0054,-2.7118739226762,2.94481983254058,1.47240991627029,1.14520771265467,0.81800550903905,0.49080330542343,0.16360110180781,-0.16360110180781,-0.490803305423429,-0.818005509039048,-1.14520771265467,-1.47240991627029
0.0055,-2.77785125069924,3.016439484598,1.508219742299,1.17305979956589,0.837899856832778,0.502739914099667,0.167579971366556,-0.167579971366555,-0.502739914099667,-0.837899856832778,-1.17305979956589,-1.508219742299
0.0056,-2.84283642423518,3.09121835610047,1.54560917805024,1.20214047181685,0.858671765583465,0.515203059350079,0.171734353116693,-0.171734353116693,-0.515203059350079,-0.858671765583465,-1.20214047181685,-1.54560917805023
0.0057,-2.90773819484954,3.16924608587596,1.58462304293798,1.23248458895176,0.880346134965544,0.528207680979327,0.176069226993109,-0.176069226993109,-0.528207680979326,-0.880346134965544,-1.23248458895176,-1.58462304293798
0.0058,-2.97297084090244,3.2518717569963,1.62593587849815,1.26461679438745,0.903297710276749,0.54197862616605,0.18065954205535,-0.180659542055349,-0.541978626166049,-0.903297710276749,-1.26461679438745,-1.62593587849815
0.0059,-3.03822448596471,3.33992231630548,1.66996115815274,1.29885867856324,0.927756198973746,0.556653719384248,0.18555123979475,-0.185551239794749,-0.556653719384247,-0.927756198973745,-1.29885867856324,-1.66996115815274
0.006,-3.1031488611344,3.42773705478518,1.71386852739259,1.33300885463868,0.952149181884771,0.571289509130863,0.190429836376955,-0.190429836376954,-0.571289509130862,-0.952149181884771,-1.33300885463868,-1.71386852739259
0.0061,-3.16753685127278,3.50975619670362,1.75487809835181,1.36490518760696,0.974932276862117,0.58495936611727,0.194986455372424,-0.194986455372423,-0.584959366117269,-0.974932276862116,-1.36490518760696,-1.75487809835181
0.0062,-3.2311897476843,3.58622576649323,1.79311288324662,1.39464335363626,0.996173824025898,0.597704294415539,0.19923476480518,-0.199234764805179,-0.597704294415538,-0.996173824025897,-1.39464335363626,-1.79311288324662
0.0063,-3.29418024829228,3.65919076948621,1.82959538474311,1.42301863257797,1.01644188041284,0.609865128247702,0.203288376082568,-0.203288376082567,-0.609865128247702,-1.01644188041284,-1.42301863257797,-1.82959538474311
0.0064,-3.35694350616803,3.73289320708722,1.86644660354361,1.45168069164503,1.03691477974645,0.62214886784787,0.20738295594929,-0.207382955949289,-0.622148867847869,-1.03691477974645,-1.45168069164503,-1.86644660354361
0.0065,-3.41949169344721,3.8071502737782,1.9035751368891,1.48055843980263,1.05754174271616,0.6345250456297,0.211508348543234,-0.211508348543233,-0.634525045629699,-1.05754174271616,-1.48055843980263,-1.9035751368891
