time_s,w_center_mm,theta_span_K,theta_layer_01_K,theta_layer_02_K,theta_layer_03_K,theta_layer_04_K,theta_layer_05_K,theta_layer_06_K,theta_layer_07_K,theta_layer_08_K,theta_layer_09_K,theta_layer_10_K
0.0201999999999999,-1.85009273185591,2.79956237522307,1.71856225352277,1.26964594315127,0.822334694075459,0.406175353844277,0.0384864226356644,-0.275004230369163,-0.536606552531195,-0.752659072770302,-0.931675726635727,-1.0810001217003
0.0202999999999999,-1.90695849993712,2.91222413573464,1.787710029017,1.32072729834506,0.855414568226114,0.42250769035567,0.0400220312558568,-0.286084100218679,-0.558213693473987,-0.782960399135588,-0.969180820751141,-1.12451410671764
0.0203999999999999,-1.96140313698079,3.02383326537962,1.85620047986237,1.37131931410688,0.888172815805855,0.438674694258226,0.04153059843924,-0.297072938626088,-0.579631159626613,-0.812990494241304,-1.00634705551455,-1.16763278551724
0.0204999999999999,-2.01421602454609,3.13683732073194,1.92564295201873,1.42264659717075,0.921447533111551,0.455152366417344,0.0431662773478738,-0.308092591977618,-0.60121220353145,-0.843294575503922,-1.04387920579441,-1.21119436871321
0.0205999999999999,-2.06601172746601,3.25515438786692,1.99829172460576,1.47632423394741,0.956221342829247,0.472338446082529,0.0448127650707743,-0.319695384744969,-0.623871463362325,-0.875085307858771,-1.0832361702483,-1.25686266326116
0.0206999999999999,-2.11689875070057,3.37478021256851,2.07171694742337,1.53056650845308,0.99134952877863,0.489683914833395,0.0464468507687784,-0.331456646415753,-0.646810807494713,-0.907256349833007,-1.12305636300982,-1.30306326514514
0.0207999999999999,-2.1669908823255,3.49510337198829,2.14565816488106,1.58521931973962,1.02678058176221,0.507230020352219,0.0481896654046606,-0.343188850131996,-0.669788474020256,-0.939522062360246,-1.16301832604855,-1.34944520710723
0.0208999999999999,-2.21726189175095,3.61865108213922,2.22152015256597,1.64127159156383,1.06309337732285,0.52517757980026,0.049910642335898,-0.355302914249986,-0.693447835216353,-0.972716629979427,-1.20411366203167,-1.39713092957325
0.0209999999999999,-2.26863812472298,3.74696539418251,2.30032144557999,1.69949979100873,1.10082106232401,0.543831681122634,0.0517120767876733,-0.367870516144306,-0.71800647865571,-1.00717871736199,-1.24678169364012,-1.44664394860251
0.0210999999999999,-2.32129085317275,3.87502518194457,2.37899523388378,1.75764337866225,1.13850602883795,0.562481366699928,0.0535424191871835,-0.380381226793995,-0.742485172281401,-1.04154204008844,-1.28933550528315,-1.49602994806079
0.0211999999999999,-2.37510267053957,3.98665684983915,2.44753636581051,1.80828512728259,1.1713119795055,0.578693322455205,0.0550928434566798,-0.391331395933406,-0.763867004969696,-1.07153930228043,-1.32647139976494,-1.53912048402864
0.0212999999999999,-2.42989752602724,4.07566757423494,2.50218588262824,1.84866219527702,1.19746737341375,0.591617273407641,0.0563262719697276,-0.400065406463255,-0.780918752788755,-1.09546058450163,-1.35608467673155,-1.5734816916067
0.0213999999999999,-2.48571735889345,4.15085757324015,2.54834544179951,1.88276506739228,1.2195565833246,0.602529417691259,0.0573631016763446,-0.407448286903001,-0.795327758857594,-1.11567236018122,-1.38110452054119,-1.60251213144064
0.0214999999999999,-2.54282581127963,4.2188412889924,2.59009266253483,1.91361196788467,1.23954171915434,0.612408898076881,0.0583136847897906,-0.414110670411637,-0.808343170915032,-1.13393473393353,-1.40371448459132,-1.62874862645758
0.0215999999999999,-2.60103744162569,4.27851597867536,2.62670647423035,1.94065546050029,1.25704965767214,0.621045798196833,0.0591130982444848,-0.419993201292725,-0.819801474960874,-1.14999781799681,-1.42359290740854,-1.651809504445
0.0216999999999999,-2.65940991567118,4.33236156376036,2.65974394873626,1.96505746849223,1.27284756379846,0.628839203415942,0.0598345925756467,-0.425300952610613,-0.830140354135294,-1.16449168034124,-1.44152942531285,-1.67261761502409
0.0217999999999999,-2.71695681792384,4.38564434450848,2.69243479716468,1.98920301502002,1.28847888421919,0.636549666166777,0.0605470661959964,-0.430554682166513,-0.840372592130302,-1.17883543503934,-1.45927981483555,-1.6932095473438
0.0218999999999999,-2.77316467933811,4.43837362513998,2.72472996663371,2.01303759295027,1.30388528962014,0.644116583575102,0.0611888943491445,-0.435816069640365,-0.850559356155646,-1.19308939006818,-1.47690341613501,-1.71364365850627
